6.166000000000000369e-01,6.756999999999999673e-01,6.382299999999999862e+00,7.183300000000000018e+00
8.217999999999999750e-01,6.461000000000000076e-01,6.886400000000000077e+00,8.040200000000000458e+00
7.578000000000000291e-01,8.366000000000000103e-01,8.077099999999999724e+00,9.442399999999999238e+00
7.258000000000000007e-01,7.281999999999999584e-01,6.771899999999999586e+00,9.219099999999999184e+00
8.407000000000000028e-01,6.297000000000000375e-01,7.043599999999999639e+00,8.513199999999999434e+00
7.963999999999999968e-01,8.529999999999999805e-01,8.205299999999999372e+00,7.659099999999999575e+00
8.900000000000000133e-01,8.349999999999999645e-01,7.281200000000000117e+00,1.015629999999999988e+01
8.383000000000000451e-01,7.791000000000000147e-01,1.021110000000000007e+01,1.075489999999999924e+01
8.850999999999999979e-01,8.062000000000000277e-01,7.600699999999999790e+00,8.748799999999999244e+00
8.588000000000000078e-01,8.908000000000000362e-01,8.288399999999999324e+00,9.432999999999999829e+00
8.695000000000000506e-01,8.893999999999999684e-01,8.738799999999999457e+00,8.969300000000000495e+00
8.900000000000000133e-01,8.528999999999999915e-01,6.725200000000000067e+00,8.923999999999999488e+00
8.620999999999999774e-01,8.084999999999999964e-01,7.395500000000000185e+00,9.301000000000000156e+00
8.168999999999999595e-01,8.653999999999999471e-01,6.940999999999999837e+00,8.724899999999999878e+00
8.859000000000000208e-01,8.527000000000000135e-01,7.134800000000000253e+00,8.387900000000000134e+00
9.122000000000000108e-01,8.395000000000000240e-01,6.108799999999999564e+00,6.497600000000000264e+00
8.981999999999999984e-01,8.803999999999999604e-01,7.620300000000000296e+00,9.568199999999999150e+00
8.695000000000000506e-01,8.357999999999999874e-01,7.419800000000000395e+00,8.350799999999999557e+00
8.833999999999999631e-01,8.743999999999999551e-01,5.406500000000000306e+00,7.993900000000000006e+00
8.965999999999999526e-01,8.611999999999999655e-01,6.620400000000000063e+00,7.791599999999999859e+00
8.620999999999999774e-01,9.153999999999999915e-01,6.929700000000000415e+00,8.305400000000000560e+00
8.552999999999999492e-01,8.579999999999999849e-01,5.626599999999999824e+00,8.080099999999999838e+00
9.121000000000000218e-01,8.777000000000000357e-01,5.427100000000000257e+00,7.429000000000000270e+00
8.792999999999999705e-01,8.702999999999999625e-01,6.274099999999999788e+00,6.607000000000000206e+00
8.739000000000000101e-01,9.130000000000000338e-01,8.529099999999999682e+00,8.843899999999999650e+00
9.062000000000000055e-01,8.071000000000000396e-01,4.716499999999999915e+00,7.243900000000000006e+00
8.077999999999999625e-01,8.695000000000000506e-01,5.735199999999999854e+00,7.206999999999999851e+00
8.508999999999999897e-01,8.686000000000000387e-01,6.299500000000000099e+00,6.803700000000000081e+00
7.823999999999999844e-01,8.529999999999999805e-01,5.372600000000000264e+00,4.730800000000000338e+00
8.915999999999999481e-01,8.135999999999999899e-01,6.098799999999999777e+00,6.808300000000000018e+00
8.224000000000000199e-01,8.957000000000000517e-01,7.441499999999999559e+00,9.190400000000000347e+00
8.971999999999999975e-01,8.669999999999999929e-01,5.787799999999999834e+00,8.941200000000000259e+00
8.511999999999999567e-01,8.611999999999999655e-01,5.394800000000000040e+00,8.247500000000000497e+00
8.381999999999999451e-01,9.114999999999999769e-01,7.266000000000000014e+00,6.734899999999999665e+00
8.468999999999999861e-01,8.088999999999999524e-01,5.643099999999999561e+00,5.425600000000000200e+00
8.465000000000000302e-01,8.690999999999999837e-01,6.746100000000000207e+00,7.609799999999999898e+00
8.915999999999999481e-01,7.877999999999999448e-01,4.576500000000000234e+00,7.102800000000000225e+00
6.831000000000000405e-01,8.923999999999999710e-01,5.131499999999999950e+00,6.465399999999999814e+00
8.157999999999999696e-01,7.369999999999999885e-01,5.832399999999999807e+00,5.224899999999999878e+00
8.570999999999999730e-01,8.406000000000000139e-01,5.160800000000000054e+00,7.762199999999999989e+00
7.573999999999999622e-01,8.332000000000000517e-01,8.325400000000000134e+00,9.934599999999999653e+00
7.741999999999999993e-01,8.127999999999999670e-01,4.843600000000000350e+00,6.764100000000000001e+00
7.808000000000000496e-01,8.342000000000000526e-01,7.005700000000000038e+00,1.034399999999999942e+01
8.398999999999999799e-01,8.424000000000000377e-01,7.119399999999999729e+00,7.185299999999999798e+00
8.374000000000000332e-01,8.739999999999999991e-01,6.663899999999999935e+00,9.014699999999999491e+00
7.972000000000000197e-01,8.590999999999999748e-01,6.590600000000000236e+00,8.853699999999999903e+00
7.890000000000000346e-01,7.447000000000000286e-01,7.246599999999999930e+00,8.023999999999999133e+00
8.669999999999999929e-01,8.547000000000000153e-01,5.971899999999999764e+00,7.158599999999999852e+00
8.611999999999999655e-01,7.372999999999999554e-01,6.785899999999999821e+00,7.513799999999999812e+00
7.939000000000000501e-01,8.784999999999999476e-01,7.079200000000000159e+00,6.996400000000000396e+00
6.420000000000000151e-01,8.727000000000000313e-01,6.567899999999999849e+00,6.182500000000000107e+00
7.322999999999999510e-01,9.483000000000000318e-01,6.012100000000000222e+00,5.192899999999999849e+00
9.294000000000000039e-01,7.428000000000000158e-01,1.040699999999999958e+00,1.530100000000000016e+00
8.547000000000000153e-01,8.611999999999999655e-01,3.585599999999999898e+00,4.493800000000000239e+00
7.766999999999999460e-01,8.645000000000000462e-01,5.761999999999999567e+00,5.097699999999999676e+00
9.900999999999999801e-01,1.125000000000000028e-01,7.599999999999999985e-03,1.501000000000000112e-01
7.445000000000000506e-01,8.850999999999999979e-01,3.236499999999999932e+00,3.086300000000000043e+00
9.818999999999999950e-01,4.063999999999999835e-01,1.733000000000000096e-01,2.649000000000000243e-01
8.447999999999999954e-01,9.679999999999999716e-01,3.359999999999999792e-02,4.599999999999999922e-02
5.604000000000000092e-01,8.284000000000000252e-01,1.724599999999999911e+00,1.647000000000000020e+00
6.846999999999999753e-01,5.796000000000000041e-01,1.834000000000000075e+00,1.629299999999999971e+00
8.831999999999999851e-01,8.181000000000000494e-01,3.320800000000000196e+00,5.373700000000000365e+00
8.760000000000000009e-01,8.014999999999999902e-01,4.396700000000000053e+00,6.799299999999999677e+00
8.636000000000000343e-01,8.624000000000000554e-01,5.124100000000000321e+00,8.869500000000000384e+00
7.053000000000000380e-01,9.044999999999999707e-01,7.219199999999999839e+00,6.454900000000000304e+00
8.882999999999999785e-01,9.614000000000000323e-01,4.057000000000000384e+00,4.918899999999999828e+00
8.923999999999999710e-01,6.403999999999999693e-01,4.567999999999999616e+00,4.128899999999999793e+00
7.672999999999999821e-01,8.179999999999999494e-01,5.229499999999999815e+00,4.119299999999999962e+00
4.737000000000000099e-01,8.945999999999999508e-01,6.344599999999999795e+00,5.780199999999999783e+00
9.367999999999999661e-01,6.592999999999999972e-01,3.181999999999999829e-01,5.472000000000000197e-01
9.366999999999999771e-01,7.233000000000000540e-01,5.415600000000000414e+00,7.927200000000000024e+00
1.801999999999999991e-01,9.579999999999999627e-01,1.737300000000000066e+00,1.900099999999999900e+00
8.098999999999999533e-01,8.115999999999999881e-01,4.920399999999999885e+00,4.901099999999999568e+00
