7.725999999999999535e-01,4.762000000000000122e-01,4.939000000000000057e+00,5.234399999999999942e+00
7.143000000000000460e-01,7.019999999999999574e-01,6.386700000000000266e+00,8.098499999999999588e+00
8.250999999999999446e-01,7.176000000000000156e-01,6.006000000000000227e+00,5.556700000000000195e+00
8.086999999999999744e-01,8.235000000000000098e-01,7.453500000000000014e+00,8.038299999999999557e+00
8.112000000000000322e-01,7.864999999999999769e-01,6.422699999999999854e+00,8.979300000000000281e+00
7.233000000000000540e-01,8.299999999999999600e-01,8.061799999999999855e+00,8.772899999999999920e+00
6.444999999999999618e-01,7.602999999999999758e-01,8.789899999999999380e+00,9.272700000000000387e+00
7.725999999999999535e-01,7.233000000000000540e-01,8.928800000000000736e+00,9.857200000000000628e+00
6.945999999999999952e-01,8.908000000000000362e-01,9.344699999999999562e+00,9.422700000000000742e+00
8.562999999999999501e-01,8.415000000000000258e-01,9.205899999999999750e+00,1.030969999999999942e+01
7.841000000000000192e-01,9.048000000000000487e-01,9.253999999999999559e+00,1.014080000000000048e+01
8.810000000000000053e-01,8.194000000000000172e-01,1.014439999999999920e+01,1.136899999999999977e+01
8.202000000000000401e-01,8.867000000000000437e-01,9.274399999999999977e+00,9.181699999999999307e+00
8.678000000000000158e-01,8.620999999999999774e-01,7.814199999999999591e+00,8.984099999999999753e+00
7.963999999999999968e-01,8.932999999999999829e-01,6.071799999999999642e+00,8.419399999999999551e+00
8.841999999999999860e-01,8.202000000000000401e-01,8.707300000000000040e+00,1.076290000000000013e+01
8.103000000000000203e-01,8.021000000000000352e-01,6.789900000000000269e+00,1.000929999999999964e+01
8.415000000000000258e-01,8.194000000000000172e-01,6.112300000000000288e+00,1.123249999999999993e+01
8.135999999999999899e-01,8.908000000000000362e-01,7.531900000000000261e+00,1.088799999999999990e+01
8.751999999999999780e-01,8.521999999999999575e-01,7.459900000000000198e+00,1.133510000000000062e+01
8.333000000000000407e-01,8.923999999999999710e-01,8.125600000000000378e+00,1.012969999999999970e+01
8.702999999999999625e-01,8.276000000000000023e-01,6.407700000000000173e+00,1.033619999999999983e+01
8.736000000000000432e-01,8.833999999999999631e-01,7.697600000000000442e+00,1.062529999999999930e+01
8.792999999999999705e-01,8.965999999999999526e-01,8.110400000000000276e+00,9.495200000000000529e+00
9.080000000000000293e-01,8.965999999999999526e-01,6.908500000000000085e+00,9.376300000000000523e+00
8.695000000000000506e-01,9.268999999999999462e-01,6.587100000000000399e+00,6.498199999999999754e+00
8.480999999999999650e-01,9.457999999999999741e-01,7.952200000000000379e+00,8.308600000000000207e+00
8.973999999999999755e-01,8.957000000000000517e-01,7.037899999999999601e+00,6.309199999999999697e+00
8.998000000000000442e-01,8.637000000000000233e-01,6.470699999999999896e+00,8.044600000000000861e+00
9.326999999999999735e-01,8.637000000000000233e-01,7.384400000000000297e+00,9.564899999999999736e+00
8.784999999999999476e-01,8.383000000000000451e-01,4.634000000000000341e+00,9.318199999999999150e+00
8.882999999999999785e-01,8.596000000000000307e-01,7.983299999999999841e+00,1.027379999999999960e+01
7.258000000000000007e-01,8.800999999999999934e-01,6.757399999999999629e+00,9.003800000000000026e+00
8.637000000000000233e-01,8.719000000000000083e-01,6.229700000000000237e+00,6.298499999999999766e+00
9.401000000000000467e-01,8.021000000000000352e-01,4.386300000000000310e+00,8.932800000000000296e+00
8.777000000000000357e-01,8.514000000000000457e-01,6.850999999999999979e+00,9.529899999999999594e+00
9.163000000000000034e-01,8.620999999999999774e-01,5.547200000000000131e+00,9.155599999999999739e+00
8.908000000000000362e-01,8.841999999999999860e-01,7.095799999999999663e+00,8.165599999999999525e+00
9.080000000000000293e-01,7.380999999999999783e-01,7.285300000000000331e+00,9.100799999999999557e+00
8.915999999999999481e-01,8.390999999999999570e-01,5.881300000000000416e+00,6.525299999999999656e+00
9.063999999999999835e-01,8.325000000000000178e-01,7.450499999999999901e+00,6.080300000000000260e+00
9.039000000000000368e-01,7.808000000000000496e-01,6.153999999999999915e+00,9.657700000000000173e+00
7.610999999999999988e-01,9.318999999999999506e-01,6.915199999999999569e+00,8.080600000000000449e+00
6.838999999999999524e-01,9.048000000000000487e-01,5.164399999999999658e+00,6.475500000000000256e+00
9.039000000000000368e-01,8.637000000000000233e-01,5.906699999999999839e+00,7.801000000000000156e+00
9.212000000000000188e-01,8.333000000000000407e-01,5.629599999999999937e+00,7.916500000000000092e+00
