5.968999999999999861e-01,6.321999999999999842e-01,1.676569999999999894e+01,1.428930000000000078e+01
5.049000000000000155e-01,8.333000000000000407e-01,1.380860000000000021e+01,1.324099999999999966e+01
5.738999999999999657e-01,7.447000000000000286e-01,1.348799999999999955e+01,1.284249999999999936e+01
6.042999999999999483e-01,7.191999999999999504e-01,1.499520000000000053e+01,1.350350000000000072e+01
5.204999999999999627e-01,7.240999999999999659e-01,1.602420000000000044e+01,1.612130000000000152e+01
5.385999999999999677e-01,7.365000000000000435e-01,1.495289999999999964e+01,1.457259999999999955e+01
5.238000000000000433e-01,6.108000000000000096e-01,1.467070000000000007e+01,1.380850000000000044e+01
4.950999999999999845e-01,6.764999999999999902e-01,1.655780000000000030e+01,1.555719999999999992e+01
4.900999999999999801e-01,6.921000000000000485e-01,1.565869999999999962e+01,1.484440000000000026e+01
6.256000000000000449e-01,6.256000000000000449e-01,1.648000000000000043e+01,1.486040000000000028e+01
5.846000000000000085e-01,7.085000000000000187e-01,1.568280000000000030e+01,1.518759999999999977e+01
6.026000000000000245e-01,6.560000000000000275e-01,1.452839999999999954e+01,1.395839999999999925e+01
4.900999999999999801e-01,6.872000000000000330e-01,1.603190000000000026e+01,1.564380000000000059e+01
6.543999999999999817e-01,6.050999999999999712e-01,1.336650000000000027e+01,1.409580000000000055e+01
5.805000000000000160e-01,7.167000000000000037e-01,1.466649999999999920e+01,1.373320000000000007e+01
6.452999999999999847e-01,6.231999999999999762e-01,1.406060000000000088e+01,1.471940000000000026e+01
6.084000000000000519e-01,6.642000000000000126e-01,1.463010000000000055e+01,1.406359999999999921e+01
6.855999999999999872e-01,6.683000000000000052e-01,1.232499999999999929e+01,1.199300000000000033e+01
6.691000000000000281e-01,6.887999999999999678e-01,1.018790000000000084e+01,1.049680000000000035e+01
7.010999999999999455e-01,7.094000000000000306e-01,1.489600000000000080e+01,1.349050000000000082e+01
6.091999999999999638e-01,7.290999999999999703e-01,1.430100000000000016e+01,1.122020000000000017e+01
6.239999999999999991e-01,6.231999999999999762e-01,1.440830000000000055e+01,1.454840000000000089e+01
5.434999999999999831e-01,7.397000000000000242e-01,1.449709999999999965e+01,1.415039999999999942e+01
5.836999999999999966e-01,6.872000000000000330e-01,1.409590000000000032e+01,1.267089999999999961e+01
5.648999999999999577e-01,6.986999999999999877e-01,1.470669999999999966e+01,1.286890000000000001e+01
5.968999999999999861e-01,6.461000000000000076e-01,1.412069999999999936e+01,1.449080000000000013e+01
5.944000000000000394e-01,6.199000000000000066e-01,1.282160000000000011e+01,1.380039999999999978e+01
5.557999999999999607e-01,6.338000000000000300e-01,1.390690000000000026e+01,1.309190000000000076e+01
5.131000000000000005e-01,6.823000000000000176e-01,1.295170000000000066e+01,1.206290000000000084e+01
5.434999999999999831e-01,7.208999999999999853e-01,1.347550000000000026e+01,1.028299999999999947e+01
5.066000000000000503e-01,6.519000000000000350e-01,1.085089999999999932e+01,9.575900000000000745e+00
5.697999999999999732e-01,6.913000000000000256e-01,1.264860000000000007e+01,1.223070000000000057e+01
5.632000000000000339e-01,7.085000000000000187e-01,1.276420000000000066e+01,1.240629999999999988e+01
6.149000000000000021e-01,6.887999999999999678e-01,1.228389999999999915e+01,1.148830000000000062e+01
6.707999999999999519e-01,7.578000000000000291e-01,1.021490000000000009e+01,7.434599999999999653e+00
7.322999999999999510e-01,7.643999999999999684e-01,1.114209999999999923e+01,9.788199999999999790e+00
6.543999999999999817e-01,7.602999999999999758e-01,1.408189999999999920e+01,1.316249999999999964e+01
6.913000000000000256e-01,7.823999999999999844e-01,4.396099999999999675e+00,5.847000000000000419e+00
6.650000000000000355e-01,7.593999999999999639e-01,1.259720000000000084e+01,1.209360000000000035e+01
6.534999999999999698e-01,6.864000000000000101e-01,1.320640000000000036e+01,1.274619999999999997e+01
6.691000000000000281e-01,7.406000000000000361e-01,1.268810000000000038e+01,1.348750000000000071e+01
6.962000000000000410e-01,6.478000000000000425e-01,1.274210000000000065e+01,1.213490000000000002e+01
7.053000000000000380e-01,7.150999999999999579e-01,1.181600000000000072e+01,1.096889999999999965e+01
7.126000000000000112e-01,8.514000000000000457e-01,1.112119999999999997e+01,7.587500000000000355e+00
7.651999999999999913e-01,8.144000000000000128e-01,1.115600000000000058e+01,1.245620000000000083e+01
7.939000000000000501e-01,7.939000000000000501e-01,8.843099999999999739e+00,1.094989999999999952e+01
7.027999999999999803e-01,8.013000000000000123e-01,5.282799999999999940e+00,1.022729999999999961e+01
7.561999999999999833e-01,6.493999999999999773e-01,1.148489999999999966e+01,1.184309999999999974e+01
7.750000000000000222e-01,8.103000000000000203e-01,1.117849999999999966e+01,8.698299999999999699e+00
7.208999999999999853e-01,7.167000000000000037e-01,1.099990000000000023e+01,1.178860000000000063e+01
8.308999999999999719e-01,7.176000000000000156e-01,1.163990000000000080e+01,9.597500000000000142e+00
7.602999999999999758e-01,7.832999999999999963e-01,1.065080000000000027e+01,1.161969999999999992e+01
7.217000000000000082e-01,7.529000000000000137e-01,8.582700000000000884e+00,6.904499999999999638e+00
6.831000000000000405e-01,7.298999999999999932e-01,9.794999999999999929e+00,1.110759999999999970e+01
7.167000000000000037e-01,8.086999999999999744e-01,1.078580000000000005e+01,8.476599999999999469e+00
7.586000000000000520e-01,8.570999999999999730e-01,1.128759999999999941e+01,1.109259999999999913e+01
7.143000000000000460e-01,7.365000000000000435e-01,1.426019999999999932e+01,1.223060000000000080e+01
7.365000000000000435e-01,7.331999999999999629e-01,1.356670000000000087e+01,1.254340000000000011e+01
7.660000000000000142e-01,8.078999999999999515e-01,9.150299999999999656e+00,9.118499999999999162e+00
7.117999999999999883e-01,8.103000000000000203e-01,1.079879999999999995e+01,9.560600000000000875e+00
