3.462600000000000122e+00,4.049599999999999866e+00,1.492070000000000007e+01,4.375000000000000000e-01,1.000000000000000000e+00,2.000000000000000111e-01,1.481000000000000050e+01,1.091999999999999993e+01
3.110899999999999999e+00,3.117399999999999949e+00,1.052020000000000088e+01,6.327000000000000401e-01,1.000000000000000000e+00,2.000000000000000111e-01,1.306000000000000050e+01,1.035999999999999943e+01
2.916700000000000070e+00,3.242999999999999883e+00,1.058880000000000088e+01,7.367000000000000215e-01,1.000000000000000000e+00,2.000000000000000111e-01,1.309999999999999964e+01,1.007000000000000028e+01
2.773699999999999832e+00,3.138500000000000068e+00,1.022359999999999935e+01,8.110000000000000542e-01,1.000000000000000000e+00,2.000000000000000111e-01,1.325999999999999979e+01,1.008000000000000007e+01
2.663300000000000001e+00,3.141000000000000014e+00,1.042980000000000018e+01,8.760999999999999899e-01,1.000000000000000000e+00,2.000000000000000111e-01,1.367999999999999972e+01,1.016000000000000014e+01
2.588299999999999823e+00,2.959600000000000009e+00,9.663100000000000023e+00,9.135999999999999677e-01,1.000000000000000000e+00,2.000000000000000111e-01,1.340000000000000036e+01,1.009999999999999964e+01
2.548500000000000210e+00,3.056700000000000195e+00,1.013080000000000069e+01,9.417999999999999705e-01,1.000000000000000000e+00,2.000000000000000111e-01,1.396000000000000085e+01,1.032000000000000028e+01
2.507099999999999884e+00,2.951799999999999979e+00,9.754099999999999326e+00,9.862999999999999545e-01,1.000000000000000000e+00,2.000000000000000111e-01,1.377999999999999936e+01,1.024000000000000021e+01
2.465300000000000047e+00,2.877499999999999947e+00,9.503999999999999559e+00,1.013400000000000079e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.375000000000000000e+01,1.021000000000000085e+01
2.415099999999999802e+00,2.891900000000000137e+00,9.774699999999999278e+00,1.036599999999999966e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.386999999999999922e+01,1.015000000000000036e+01
2.374299999999999855e+00,2.920700000000000074e+00,1.017259999999999920e+01,1.065600000000000103e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.400000000000000000e+01,1.008999999999999986e+01
2.348800000000000221e+00,2.855999999999999872e+00,9.973800000000000665e+00,1.084699999999999998e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.394999999999999929e+01,1.008999999999999986e+01
2.326000000000000068e+00,2.843999999999999861e+00,1.003700000000000081e+01,1.094400000000000039e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.409999999999999964e+01,1.015000000000000036e+01
2.313099999999999934e+00,2.770799999999999930e+00,9.797499999999999432e+00,1.102500000000000036e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.391000000000000014e+01,1.006000000000000050e+01
2.295999999999999819e+00,2.745299999999999851e+00,9.735699999999999577e+00,1.115099999999999980e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.383000000000000007e+01,9.990000000000000213e+00
2.284400000000000208e+00,2.732099999999999973e+00,9.740199999999999747e+00,1.118500000000000050e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.386999999999999922e+01,1.003999999999999915e+01
2.272699999999999942e+00,2.711199999999999832e+00,9.647399999999999309e+00,1.137799999999999923e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.383999999999999986e+01,1.009999999999999964e+01
2.255900000000000016e+00,2.696200000000000152e+00,9.577700000000000102e+00,1.147799999999999931e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.377999999999999936e+01,1.007000000000000028e+01
2.245899999999999785e+00,2.686300000000000132e+00,9.519600000000000506e+00,1.163699999999999957e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.381000000000000050e+01,1.009999999999999964e+01
2.226399999999999935e+00,2.661900000000000155e+00,9.365999999999999659e+00,1.188499999999999890e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.380000000000000071e+01,1.011999999999999922e+01
2.212600000000000122e+00,2.628400000000000070e+00,9.160700000000000287e+00,1.199999999999999956e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.373000000000000043e+01,1.014000000000000057e+01
2.197299999999999809e+00,2.601900000000000102e+00,9.021000000000000796e+00,1.208399999999999919e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.369999999999999929e+01,1.015000000000000036e+01
2.188499999999999890e+00,2.561799999999999855e+00,8.828900000000000858e+00,1.202700000000000102e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.358999999999999986e+01,1.013000000000000078e+01
2.177099999999999813e+00,2.569599999999999884e+00,8.842599999999999127e+00,1.206599999999999895e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.366000000000000014e+01,1.016000000000000014e+01
2.168800000000000061e+00,2.560700000000000198e+00,8.796599999999999753e+00,1.202800000000000091e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.364000000000000057e+01,1.015000000000000036e+01
2.164600000000000080e+00,2.580099999999999838e+00,8.842399999999999594e+00,1.202599999999999891e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.373000000000000043e+01,1.024000000000000021e+01
2.154500000000000082e+00,2.557700000000000085e+00,8.732699999999999463e+00,1.209699999999999998e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.369999999999999929e+01,1.025999999999999979e+01
2.150100000000000122e+00,2.579299999999999926e+00,8.801000000000000156e+00,1.208700000000000108e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.383999999999999986e+01,1.036999999999999922e+01
2.146399999999999864e+00,2.577700000000000102e+00,8.767500000000000071e+00,1.212099999999999955e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.384999999999999964e+01,1.039000000000000057e+01
2.139699999999999935e+00,2.572299999999999809e+00,8.716599999999999682e+00,1.214800000000000102e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.384999999999999964e+01,1.038000000000000078e+01
2.137900000000000134e+00,2.600800000000000001e+00,8.807600000000000762e+00,1.209100000000000064e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.394999999999999929e+01,1.041000000000000014e+01
2.135600000000000165e+00,2.569700000000000095e+00,8.667999999999999261e+00,1.205799999999999983e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.383999999999999986e+01,1.036999999999999922e+01
2.132400000000000073e+00,2.548900000000000166e+00,8.569100000000000605e+00,1.203300000000000036e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.374000000000000021e+01,1.032000000000000028e+01
2.128499999999999837e+00,2.535800000000000054e+00,8.485400000000000276e+00,1.198299999999999921e+00,1.000000000000000000e+00,2.000000000000000111e-01,1.367999999999999972e+01,1.028999999999999915e+01
